Delivery Start (EET);Delivery End (EET);FI Price (EUR)
07.03.2022 03:00:00;07.03.2022 04:00:00;50.06
07.03.2022 04:00:00;07.03.2022 05:00:00;67.75
07.03.2022 05:00:00;07.03.2022 06:00:00;109.96
07.03.2022 06:00:00;07.03.2022 07:00:00;143.15
07.03.2022 07:00:00;07.03.2022 08:00:00;225.1
07.03.2022 08:00:00;07.03.2022 09:00:00;500.06
07.03.2022 09:00:00;07.03.2022 10:00:00;502.65
07.03.2022 10:00:00;07.03.2022 11:00:00;468.03
07.03.2022 11:00:00;07.03.2022 12:00:00;338.8
07.03.2022 12:00:00;07.03.2022 13:00:00;207.27
07.03.2022 13:00:00;07.03.2022 14:00:00;199.9
07.03.2022 14:00:00;07.03.2022 15:00:00;196.66
07.03.2022 15:00:00;07.03.2022 16:00:00;191.07
07.03.2022 16:00:00;07.03.2022 17:00:00;191.82
07.03.2022 17:00:00;07.03.2022 18:00:00;140
07.03.2022 18:00:00;07.03.2022 19:00:00;130
07.03.2022 19:00:00;07.03.2022 20:00:00;130.08
07.03.2022 20:00:00;07.03.2022 21:00:00;99.98
07.03.2022 21:00:00;07.03.2022 22:00:00;62.28
07.03.2022 22:00:00;07.03.2022 23:00:00;73.76
07.03.2022 23:00:00;08.03.2022 00:00:00;94.8
08.03.2022 00:00:00;08.03.2022 01:00:00;96.16
08.03.2022 01:00:00;08.03.2022 02:00:00;69
08.03.2022 02:00:00;08.03.2022 03:00:00;68.94
08.03.2022 03:00:00;08.03.2022 04:00:00;89.36
08.03.2022 04:00:00;08.03.2022 05:00:00;96.21
08.03.2022 05:00:00;08.03.2022 06:00:00;113.71
08.03.2022 06:00:00;08.03.2022 07:00:00;222.51
08.03.2022 07:00:00;08.03.2022 08:00:00;237.03
08.03.2022 08:00:00;08.03.2022 09:00:00;259.93
08.03.2022 09:00:00;08.03.2022 10:00:00;259.91
08.03.2022 10:00:00;08.03.2022 11:00:00;209.9
08.03.2022 11:00:00;08.03.2022 12:00:00;229.12
08.03.2022 12:00:00;08.03.2022 13:00:00;213.13
08.03.2022 13:00:00;08.03.2022 14:00:00;207.86
08.03.2022 14:00:00;08.03.2022 15:00:00;206.94
08.03.2022 15:00:00;08.03.2022 16:00:00;159.91
08.03.2022 16:00:00;08.03.2022 17:00:00;135.06
08.03.2022 17:00:00;08.03.2022 18:00:00;132.03
08.03.2022 18:00:00;08.03.2022 19:00:00;231.77
08.03.2022 19:00:00;08.03.2022 20:00:00;273.58
08.03.2022 20:00:00;08.03.2022 21:00:00;250.08
08.03.2022 21:00:00;08.03.2022 22:00:00;132.78
08.03.2022 22:00:00;08.03.2022 23:00:00;222.75
08.03.2022 23:00:00;09.03.2022 00:00:00;215.9
09.03.2022 00:00:00;09.03.2022 01:00:00;109.98
09.03.2022 01:00:00;09.03.2022 02:00:00;150.18
09.03.2022 02:00:00;09.03.2022 03:00:00;145.6
09.03.2022 03:00:00;09.03.2022 04:00:00;143.05
09.03.2022 04:00:00;09.03.2022 05:00:00;130.79
09.03.2022 05:00:00;09.03.2022 06:00:00;164.38
09.03.2022 06:00:00;09.03.2022 07:00:00;222.72
09.03.2022 07:00:00;09.03.2022 08:00:00;249.92
09.03.2022 08:00:00;09.03.2022 09:00:00;579.45
09.03.2022 09:00:00;09.03.2022 10:00:00;541.45
09.03.2022 10:00:00;09.03.2022 11:00:00;244.74
09.03.2022 11:00:00;09.03.2022 12:00:00;199.92
09.03.2022 12:00:00;09.03.2022 13:00:00;119.66
09.03.2022 13:00:00;09.03.2022 14:00:00;110.64
09.03.2022 14:00:00;09.03.2022 15:00:00;110
09.03.2022 15:00:00;09.03.2022 16:00:00;109.98
09.03.2022 16:00:00;09.03.2022 17:00:00;118.28
09.03.2022 17:00:00;09.03.2022 18:00:00;118.49
09.03.2022 18:00:00;09.03.2022 19:00:00;225.1
09.03.2022 19:00:00;09.03.2022 20:00:00;199.95
09.03.2022 20:00:00;09.03.2022 21:00:00;123
09.03.2022 21:00:00;09.03.2022 22:00:00;76.79
09.03.2022 22:00:00;09.03.2022 23:00:00;90.7
09.03.2022 23:00:00;10.03.2022 00:00:00;78.82
10.03.2022 00:00:00;10.03.2022 01:00:00;31.17
10.03.2022 01:00:00;10.03.2022 02:00:00;21.65
10.03.2022 02:00:00;10.03.2022 03:00:00;12.97
10.03.2022 03:00:00;10.03.2022 04:00:00;12.92
10.03.2022 04:00:00;10.03.2022 05:00:00;13.92
10.03.2022 05:00:00;10.03.2022 06:00:00;20.34
10.03.2022 06:00:00;10.03.2022 07:00:00;62.05
10.03.2022 07:00:00;10.03.2022 08:00:00;72.68
10.03.2022 08:00:00;10.03.2022 09:00:00;84.48
10.03.2022 09:00:00;10.03.2022 10:00:00;79
10.03.2022 10:00:00;10.03.2022 11:00:00;72.63
10.03.2022 11:00:00;10.03.2022 12:00:00;64.49
10.03.2022 12:00:00;10.03.2022 13:00:00;54.55
10.03.2022 13:00:00;10.03.2022 14:00:00;53.68
10.03.2022 14:00:00;10.03.2022 15:00:00;48.67
10.03.2022 15:00:00;10.03.2022 16:00:00;49.71
10.03.2022 16:00:00;10.03.2022 17:00:00;49.95
10.03.2022 17:00:00;10.03.2022 18:00:00;55.68
10.03.2022 18:00:00;10.03.2022 19:00:00;68.12
10.03.2022 19:00:00;10.03.2022 20:00:00;79.02
10.03.2022 20:00:00;10.03.2022 21:00:00;59.12
10.03.2022 21:00:00;10.03.2022 22:00:00;45.37
10.03.2022 22:00:00;10.03.2022 23:00:00;62.02
10.03.2022 23:00:00;11.03.2022 00:00:00;50.16
11.03.2022 00:00:00;11.03.2022 01:00:00;14.44
11.03.2022 01:00:00;11.03.2022 02:00:00;30.17
11.03.2022 02:00:00;11.03.2022 03:00:00;25.09
11.03.2022 03:00:00;11.03.2022 04:00:00;25.04
11.03.2022 04:00:00;11.03.2022 05:00:00;29.76
11.03.2022 05:00:00;11.03.2022 06:00:00;50.08
11.03.2022 06:00:00;11.03.2022 07:00:00;88.05
11.03.2022 07:00:00;11.03.2022 08:00:00;168.43
11.03.2022 08:00:00;11.03.2022 09:00:00;185.06
11.03.2022 09:00:00;11.03.2022 10:00:00;112.35
11.03.2022 10:00:00;11.03.2022 11:00:00;77.26
11.03.2022 11:00:00;11.03.2022 12:00:00;86.6
11.03.2022 12:00:00;11.03.2022 13:00:00;85.43
11.03.2022 13:00:00;11.03.2022 14:00:00;88.36
11.03.2022 14:00:00;11.03.2022 15:00:00;89.12
11.03.2022 15:00:00;11.03.2022 16:00:00;84.72
11.03.2022 16:00:00;11.03.2022 17:00:00;57.75
11.03.2022 17:00:00;11.03.2022 18:00:00;39.53
11.03.2022 18:00:00;11.03.2022 19:00:00;116.01
11.03.2022 19:00:00;11.03.2022 20:00:00;170.06
11.03.2022 20:00:00;11.03.2022 21:00:00;144.91
11.03.2022 21:00:00;11.03.2022 22:00:00;74.8
11.03.2022 22:00:00;11.03.2022 23:00:00;71.32
11.03.2022 23:00:00;12.03.2022 00:00:00;66.96
12.03.2022 00:00:00;12.03.2022 01:00:00;61.68
12.03.2022 01:00:00;12.03.2022 02:00:00;67.28
12.03.2022 02:00:00;12.03.2022 03:00:00;67.42
12.03.2022 03:00:00;12.03.2022 04:00:00;71.21
12.03.2022 04:00:00;12.03.2022 05:00:00;71.24
12.03.2022 05:00:00;12.03.2022 06:00:00;72.93
12.03.2022 06:00:00;12.03.2022 07:00:00;72.48
12.03.2022 07:00:00;12.03.2022 08:00:00;86.91
12.03.2022 08:00:00;12.03.2022 09:00:00;87.52
12.03.2022 09:00:00;12.03.2022 10:00:00;79.07
12.03.2022 10:00:00;12.03.2022 11:00:00;78.9
12.03.2022 11:00:00;12.03.2022 12:00:00;72.95
12.03.2022 12:00:00;12.03.2022 13:00:00;67.84
12.03.2022 13:00:00;12.03.2022 14:00:00;71.16
12.03.2022 14:00:00;12.03.2022 15:00:00;67.29
12.03.2022 15:00:00;12.03.2022 16:00:00;59.93
12.03.2022 16:00:00;12.03.2022 17:00:00;57.98
12.03.2022 17:00:00;12.03.2022 18:00:00;83.43
12.03.2022 18:00:00;12.03.2022 19:00:00;191.84
12.03.2022 19:00:00;12.03.2022 20:00:00;204.15
12.03.2022 20:00:00;12.03.2022 21:00:00;198.64
12.03.2022 21:00:00;12.03.2022 22:00:00;168.85
12.03.2022 22:00:00;12.03.2022 23:00:00;123.77
12.03.2022 23:00:00;13.03.2022 00:00:00;103.01
13.03.2022 00:00:00;13.03.2022 01:00:00;79.97
13.03.2022 01:00:00;13.03.2022 02:00:00;99.7
13.03.2022 02:00:00;13.03.2022 03:00:00;78.95
13.03.2022 03:00:00;13.03.2022 04:00:00;73.92
13.03.2022 04:00:00;13.03.2022 05:00:00;69.91
13.03.2022 05:00:00;13.03.2022 06:00:00;80.01
13.03.2022 06:00:00;13.03.2022 07:00:00;68.46
13.03.2022 07:00:00;13.03.2022 08:00:00;70.04
13.03.2022 08:00:00;13.03.2022 09:00:00;68.42
13.03.2022 09:00:00;13.03.2022 10:00:00;75.63
13.03.2022 10:00:00;13.03.2022 11:00:00;71.07
13.03.2022 11:00:00;13.03.2022 12:00:00;54.81
13.03.2022 12:00:00;13.03.2022 13:00:00;30.06
13.03.2022 13:00:00;13.03.2022 14:00:00;19.05
13.03.2022 14:00:00;13.03.2022 15:00:00;17.97
13.03.2022 15:00:00;13.03.2022 16:00:00;17.95
13.03.2022 16:00:00;13.03.2022 17:00:00;21.8
13.03.2022 17:00:00;13.03.2022 18:00:00;30.06
13.03.2022 18:00:00;13.03.2022 19:00:00;68.06
13.03.2022 19:00:00;13.03.2022 20:00:00;118.02
13.03.2022 20:00:00;13.03.2022 21:00:00;78.86
13.03.2022 21:00:00;13.03.2022 22:00:00;57.97
13.03.2022 22:00:00;13.03.2022 23:00:00;66.04
13.03.2022 23:00:00;14.03.2022 00:00:00;53.85
14.03.2022 00:00:00;14.03.2022 01:00:00;37.62
14.03.2022 01:00:00;14.03.2022 02:00:00;44.65
14.03.2022 02:00:00;14.03.2022 03:00:00;42.56
14.03.2022 03:00:00;14.03.2022 04:00:00;48.99
14.03.2022 04:00:00;14.03.2022 05:00:00;53.21
14.03.2022 05:00:00;14.03.2022 06:00:00;57.89
14.03.2022 06:00:00;14.03.2022 07:00:00;119.95
14.03.2022 07:00:00;14.03.2022 08:00:00;119.91
14.03.2022 08:00:00;14.03.2022 09:00:00;215.64
14.03.2022 09:00:00;14.03.2022 10:00:00;229.59
14.03.2022 10:00:00;14.03.2022 11:00:00;119.98
14.03.2022 11:00:00;14.03.2022 12:00:00;204.21
14.03.2022 12:00:00;14.03.2022 13:00:00;146.36
14.03.2022 13:00:00;14.03.2022 14:00:00;109.94
14.03.2022 14:00:00;14.03.2022 15:00:00;105.05
14.03.2022 15:00:00;14.03.2022 16:00:00;102.56
14.03.2022 16:00:00;14.03.2022 17:00:00;109.91
14.03.2022 17:00:00;14.03.2022 18:00:00;115.8
14.03.2022 18:00:00;14.03.2022 19:00:00;117.56
14.03.2022 19:00:00;14.03.2022 20:00:00;117.79
14.03.2022 20:00:00;14.03.2022 21:00:00;109.98
14.03.2022 21:00:00;14.03.2022 22:00:00;80.44
14.03.2022 22:00:00;14.03.2022 23:00:00;83.27
14.03.2022 23:00:00;15.03.2022 00:00:00;79.9
15.03.2022 00:00:00;15.03.2022 01:00:00;52.16
15.03.2022 01:00:00;15.03.2022 02:00:00;58.29
15.03.2022 02:00:00;15.03.2022 03:00:00;51.9
15.03.2022 03:00:00;15.03.2022 04:00:00;52.4
15.03.2022 04:00:00;15.03.2022 05:00:00;58.84
15.03.2022 05:00:00;15.03.2022 06:00:00;69.04
15.03.2022 06:00:00;15.03.2022 07:00:00;119.96
15.03.2022 07:00:00;15.03.2022 08:00:00;175
15.03.2022 08:00:00;15.03.2022 09:00:00;174.98
15.03.2022 09:00:00;15.03.2022 10:00:00;109.97
15.03.2022 10:00:00;15.03.2022 11:00:00;109.98
15.03.2022 11:00:00;15.03.2022 12:00:00;206.39
15.03.2022 12:00:00;15.03.2022 13:00:00;131.76
15.03.2022 13:00:00;15.03.2022 14:00:00;145.57
15.03.2022 14:00:00;15.03.2022 15:00:00;119.99
15.03.2022 15:00:00;15.03.2022 16:00:00;127.28
15.03.2022 16:00:00;15.03.2022 17:00:00;123.65
15.03.2022 17:00:00;15.03.2022 18:00:00;174.93
15.03.2022 18:00:00;15.03.2022 19:00:00;213.12
15.03.2022 19:00:00;15.03.2022 20:00:00;236.7
15.03.2022 20:00:00;15.03.2022 21:00:00;134
15.03.2022 21:00:00;15.03.2022 22:00:00;95.1
15.03.2022 22:00:00;15.03.2022 23:00:00;115.97
15.03.2022 23:00:00;16.03.2022 00:00:00;105.07
16.03.2022 00:00:00;16.03.2022 01:00:00;66.62
16.03.2022 01:00:00;16.03.2022 02:00:00;70.03
16.03.2022 02:00:00;16.03.2022 03:00:00;68.08
16.03.2022 03:00:00;16.03.2022 04:00:00;68.72
16.03.2022 04:00:00;16.03.2022 05:00:00;68.94
16.03.2022 05:00:00;16.03.2022 06:00:00;87.62
16.03.2022 06:00:00;16.03.2022 07:00:00;150
16.03.2022 07:00:00;16.03.2022 08:00:00;190.81
16.03.2022 08:00:00;16.03.2022 09:00:00;110
16.03.2022 09:00:00;16.03.2022 10:00:00;80.03
16.03.2022 10:00:00;16.03.2022 11:00:00;100.01
16.03.2022 11:00:00;16.03.2022 12:00:00;109.96
16.03.2022 12:00:00;16.03.2022 13:00:00;119.92
16.03.2022 13:00:00;16.03.2022 14:00:00;109.92
16.03.2022 14:00:00;16.03.2022 15:00:00;93.13
16.03.2022 15:00:00;16.03.2022 16:00:00;73.35
16.03.2022 16:00:00;16.03.2022 17:00:00;56.32
16.03.2022 17:00:00;16.03.2022 18:00:00;57.59
16.03.2022 18:00:00;16.03.2022 19:00:00;60.09
16.03.2022 19:00:00;16.03.2022 20:00:00;59.95
16.03.2022 20:00:00;16.03.2022 21:00:00;53.66
16.03.2022 21:00:00;16.03.2022 22:00:00;39.32
16.03.2022 22:00:00;16.03.2022 23:00:00;44.25
16.03.2022 23:00:00;17.03.2022 00:00:00;40.84
17.03.2022 00:00:00;17.03.2022 01:00:00;16
17.03.2022 01:00:00;17.03.2022 02:00:00;14.49
17.03.2022 02:00:00;17.03.2022 03:00:00;14.36
17.03.2022 03:00:00;17.03.2022 04:00:00;14.41
17.03.2022 04:00:00;17.03.2022 05:00:00;14.52
17.03.2022 05:00:00;17.03.2022 06:00:00;14.6
17.03.2022 06:00:00;17.03.2022 07:00:00;19.39
17.03.2022 07:00:00;17.03.2022 08:00:00;40.11
17.03.2022 08:00:00;17.03.2022 09:00:00;47.32
17.03.2022 09:00:00;17.03.2022 10:00:00;53.24
17.03.2022 10:00:00;17.03.2022 11:00:00;58.55
17.03.2022 11:00:00;17.03.2022 12:00:00;73.99
17.03.2022 12:00:00;17.03.2022 13:00:00;65.1
17.03.2022 13:00:00;17.03.2022 14:00:00;41.02
17.03.2022 14:00:00;17.03.2022 15:00:00;17.97
17.03.2022 15:00:00;17.03.2022 16:00:00;15.71
17.03.2022 16:00:00;17.03.2022 17:00:00;13.79
17.03.2022 17:00:00;17.03.2022 18:00:00;13.18
17.03.2022 18:00:00;17.03.2022 19:00:00;19.5
17.03.2022 19:00:00;17.03.2022 20:00:00;30.08
17.03.2022 20:00:00;17.03.2022 21:00:00;18.95
17.03.2022 21:00:00;17.03.2022 22:00:00;13.11
17.03.2022 22:00:00;17.03.2022 23:00:00;13.06
17.03.2022 23:00:00;18.03.2022 00:00:00;12.74
18.03.2022 00:00:00;18.03.2022 01:00:00;11.23
18.03.2022 01:00:00;18.03.2022 02:00:00;11.07
18.03.2022 02:00:00;18.03.2022 03:00:00;10.99
18.03.2022 03:00:00;18.03.2022 04:00:00;10.74
18.03.2022 04:00:00;18.03.2022 05:00:00;11.71
18.03.2022 05:00:00;18.03.2022 06:00:00;12.87
18.03.2022 06:00:00;18.03.2022 07:00:00;13.79
18.03.2022 07:00:00;18.03.2022 08:00:00;17.54
18.03.2022 08:00:00;18.03.2022 09:00:00;40.04
18.03.2022 09:00:00;18.03.2022 10:00:00;34.94
18.03.2022 10:00:00;18.03.2022 11:00:00;36.03
18.03.2022 11:00:00;18.03.2022 12:00:00;34.98
18.03.2022 12:00:00;18.03.2022 13:00:00;29.05
18.03.2022 13:00:00;18.03.2022 14:00:00;24.88
18.03.2022 14:00:00;18.03.2022 15:00:00;20.03
18.03.2022 15:00:00;18.03.2022 16:00:00;16.94
18.03.2022 16:00:00;18.03.2022 17:00:00;18.8
18.03.2022 17:00:00;18.03.2022 18:00:00;30.05
18.03.2022 18:00:00;18.03.2022 19:00:00;65.53
18.03.2022 19:00:00;18.03.2022 20:00:00;169.94
18.03.2022 20:00:00;18.03.2022 21:00:00;38.71
18.03.2022 21:00:00;18.03.2022 22:00:00;28.27
18.03.2022 22:00:00;18.03.2022 23:00:00;22.86
18.03.2022 23:00:00;19.03.2022 00:00:00;35.6
19.03.2022 00:00:00;19.03.2022 01:00:00;26.51
19.03.2022 01:00:00;19.03.2022 02:00:00;24.99
19.03.2022 02:00:00;19.03.2022 03:00:00;16
19.03.2022 03:00:00;19.03.2022 04:00:00;12.96
19.03.2022 04:00:00;19.03.2022 05:00:00;13.92
19.03.2022 05:00:00;19.03.2022 06:00:00;12.55
19.03.2022 06:00:00;19.03.2022 07:00:00;16.26
19.03.2022 07:00:00;19.03.2022 08:00:00;11.02
19.03.2022 08:00:00;19.03.2022 09:00:00;11.91
19.03.2022 09:00:00;19.03.2022 10:00:00;12.52
19.03.2022 10:00:00;19.03.2022 11:00:00;12.1
19.03.2022 11:00:00;19.03.2022 12:00:00;12.08
19.03.2022 12:00:00;19.03.2022 13:00:00;12.08
19.03.2022 13:00:00;19.03.2022 14:00:00;12.06
19.03.2022 14:00:00;19.03.2022 15:00:00;9.76
19.03.2022 15:00:00;19.03.2022 16:00:00;8.84
19.03.2022 16:00:00;19.03.2022 17:00:00;12.04
19.03.2022 17:00:00;19.03.2022 18:00:00;12.77
19.03.2022 18:00:00;19.03.2022 19:00:00;12.82
19.03.2022 19:00:00;19.03.2022 20:00:00;17.15
19.03.2022 20:00:00;19.03.2022 21:00:00;12.96
19.03.2022 21:00:00;19.03.2022 22:00:00;12.73
19.03.2022 22:00:00;19.03.2022 23:00:00;13.14
19.03.2022 23:00:00;20.03.2022 00:00:00;13.2
20.03.2022 00:00:00;20.03.2022 01:00:00;12.96
20.03.2022 01:00:00;20.03.2022 02:00:00;13.14
20.03.2022 02:00:00;20.03.2022 03:00:00;13.19
20.03.2022 03:00:00;20.03.2022 04:00:00;13.3
20.03.2022 04:00:00;20.03.2022 05:00:00;13.7
20.03.2022 05:00:00;20.03.2022 06:00:00;14.6
20.03.2022 06:00:00;20.03.2022 07:00:00;15.5
20.03.2022 07:00:00;20.03.2022 08:00:00;15.92
20.03.2022 08:00:00;20.03.2022 09:00:00;16.51
20.03.2022 09:00:00;20.03.2022 10:00:00;12.86
20.03.2022 10:00:00;20.03.2022 11:00:00;13
20.03.2022 11:00:00;20.03.2022 12:00:00;13.13
20.03.2022 12:00:00;20.03.2022 13:00:00;15.97
20.03.2022 13:00:00;20.03.2022 14:00:00;13.35
20.03.2022 14:00:00;20.03.2022 15:00:00;11.79
20.03.2022 15:00:00;20.03.2022 16:00:00;11.77
20.03.2022 16:00:00;20.03.2022 17:00:00;11.21
20.03.2022 17:00:00;20.03.2022 18:00:00;13.67
20.03.2022 18:00:00;20.03.2022 19:00:00;44.04
20.03.2022 19:00:00;20.03.2022 20:00:00;62.13
20.03.2022 20:00:00;20.03.2022 21:00:00;48.14
20.03.2022 21:00:00;20.03.2022 22:00:00;46.62
20.03.2022 22:00:00;20.03.2022 23:00:00;61.82
20.03.2022 23:00:00;21.03.2022 00:00:00;40.79
21.03.2022 00:00:00;21.03.2022 01:00:00;30.02
21.03.2022 01:00:00;21.03.2022 02:00:00;16.44
21.03.2022 02:00:00;21.03.2022 03:00:00;14.55
21.03.2022 03:00:00;21.03.2022 04:00:00;13.95
21.03.2022 04:00:00;21.03.2022 05:00:00;14.94
21.03.2022 05:00:00;21.03.2022 06:00:00;22.96
21.03.2022 06:00:00;21.03.2022 07:00:00;38.54
21.03.2022 07:00:00;21.03.2022 08:00:00;41.71
21.03.2022 08:00:00;21.03.2022 09:00:00;55.97
21.03.2022 09:00:00;21.03.2022 10:00:00;54.64
21.03.2022 10:00:00;21.03.2022 11:00:00;48.43
21.03.2022 11:00:00;21.03.2022 12:00:00;53.66
21.03.2022 12:00:00;21.03.2022 13:00:00;52.52
21.03.2022 13:00:00;21.03.2022 14:00:00;46.81
21.03.2022 14:00:00;21.03.2022 15:00:00;36.91
21.03.2022 15:00:00;21.03.2022 16:00:00;35.78
21.03.2022 16:00:00;21.03.2022 17:00:00;38
21.03.2022 17:00:00;21.03.2022 18:00:00;45.02
21.03.2022 18:00:00;21.03.2022 19:00:00;53.18
21.03.2022 19:00:00;21.03.2022 20:00:00;75.73
21.03.2022 20:00:00;21.03.2022 21:00:00;32.94
21.03.2022 21:00:00;21.03.2022 22:00:00;22.18
21.03.2022 22:00:00;21.03.2022 23:00:00;34.15
21.03.2022 23:00:00;22.03.2022 00:00:00;35.04
22.03.2022 00:00:00;22.03.2022 01:00:00;33.65
22.03.2022 01:00:00;22.03.2022 02:00:00;31.72
22.03.2022 02:00:00;22.03.2022 03:00:00;34
22.03.2022 03:00:00;22.03.2022 04:00:00;35
22.03.2022 04:00:00;22.03.2022 05:00:00;35.36
22.03.2022 05:00:00;22.03.2022 06:00:00;41.56
22.03.2022 06:00:00;22.03.2022 07:00:00;159.96
22.03.2022 07:00:00;22.03.2022 08:00:00;196.51
22.03.2022 08:00:00;22.03.2022 09:00:00;208.28
22.03.2022 09:00:00;22.03.2022 10:00:00;281.1
22.03.2022 10:00:00;22.03.2022 11:00:00;232.7
22.03.2022 11:00:00;22.03.2022 12:00:00;194.58
22.03.2022 12:00:00;22.03.2022 13:00:00;186.45
22.03.2022 13:00:00;22.03.2022 14:00:00;124.68
22.03.2022 14:00:00;22.03.2022 15:00:00;63.11
22.03.2022 15:00:00;22.03.2022 16:00:00;58.17
22.03.2022 16:00:00;22.03.2022 17:00:00;63.32
22.03.2022 17:00:00;22.03.2022 18:00:00;90
22.03.2022 18:00:00;22.03.2022 19:00:00;93.23
22.03.2022 19:00:00;22.03.2022 20:00:00;109.96
22.03.2022 20:00:00;22.03.2022 21:00:00;45.07
22.03.2022 21:00:00;22.03.2022 22:00:00;28.4
22.03.2022 22:00:00;22.03.2022 23:00:00;41.85
22.03.2022 23:00:00;23.03.2022 00:00:00;44.93
23.03.2022 00:00:00;23.03.2022 01:00:00;32.8
23.03.2022 01:00:00;23.03.2022 02:00:00;55.29
23.03.2022 02:00:00;23.03.2022 03:00:00;62.8
23.03.2022 03:00:00;23.03.2022 04:00:00;57
23.03.2022 04:00:00;23.03.2022 05:00:00;69.16
23.03.2022 05:00:00;23.03.2022 06:00:00;96.45
23.03.2022 06:00:00;23.03.2022 07:00:00;200.77
23.03.2022 07:00:00;23.03.2022 08:00:00;266.64
23.03.2022 08:00:00;23.03.2022 09:00:00;289.97
23.03.2022 09:00:00;23.03.2022 10:00:00;273.98
23.03.2022 10:00:00;23.03.2022 11:00:00;209.82
23.03.2022 11:00:00;23.03.2022 12:00:00;194.91
23.03.2022 12:00:00;23.03.2022 13:00:00;185.99
23.03.2022 13:00:00;23.03.2022 14:00:00;173.78
23.03.2022 14:00:00;23.03.2022 15:00:00;123.22
23.03.2022 15:00:00;23.03.2022 16:00:00;109.91
23.03.2022 16:00:00;23.03.2022 17:00:00;77.15
23.03.2022 17:00:00;23.03.2022 18:00:00;109.99
23.03.2022 18:00:00;23.03.2022 19:00:00;109.92
23.03.2022 19:00:00;23.03.2022 20:00:00;130.74
23.03.2022 20:00:00;23.03.2022 21:00:00;86.34
23.03.2022 21:00:00;23.03.2022 22:00:00;50.06
23.03.2022 22:00:00;23.03.2022 23:00:00;50.06
23.03.2022 23:00:00;24.03.2022 00:00:00;36.19
24.03.2022 00:00:00;24.03.2022 01:00:00;12.96
24.03.2022 01:00:00;24.03.2022 02:00:00;13.22
24.03.2022 02:00:00;24.03.2022 03:00:00;12.36
24.03.2022 03:00:00;24.03.2022 04:00:00;12.95
24.03.2022 04:00:00;24.03.2022 05:00:00;13.95
24.03.2022 05:00:00;24.03.2022 06:00:00;20.54
24.03.2022 06:00:00;24.03.2022 07:00:00;56.17
24.03.2022 07:00:00;24.03.2022 08:00:00;114.92
24.03.2022 08:00:00;24.03.2022 09:00:00;173.7
24.03.2022 09:00:00;24.03.2022 10:00:00;150.01
24.03.2022 10:00:00;24.03.2022 11:00:00;201.45
24.03.2022 11:00:00;24.03.2022 12:00:00;144.31
24.03.2022 12:00:00;24.03.2022 13:00:00;118.81
24.03.2022 13:00:00;24.03.2022 14:00:00;117.08
24.03.2022 14:00:00;24.03.2022 15:00:00;111.01
24.03.2022 15:00:00;24.03.2022 16:00:00;109.97
24.03.2022 16:00:00;24.03.2022 17:00:00;89.48
24.03.2022 17:00:00;24.03.2022 18:00:00;104.96
24.03.2022 18:00:00;24.03.2022 19:00:00;194.69
24.03.2022 19:00:00;24.03.2022 20:00:00;194.92
24.03.2022 20:00:00;24.03.2022 21:00:00;143.51
24.03.2022 21:00:00;24.03.2022 22:00:00;80.77
24.03.2022 22:00:00;24.03.2022 23:00:00;86.71
24.03.2022 23:00:00;25.03.2022 00:00:00;84.64
25.03.2022 00:00:00;25.03.2022 01:00:00;34.2
25.03.2022 01:00:00;25.03.2022 02:00:00;25.08
25.03.2022 02:00:00;25.03.2022 03:00:00;20.3
25.03.2022 03:00:00;25.03.2022 04:00:00;16.91
25.03.2022 04:00:00;25.03.2022 05:00:00;15.89
25.03.2022 05:00:00;25.03.2022 06:00:00;28.38
25.03.2022 06:00:00;25.03.2022 07:00:00;40.12
25.03.2022 07:00:00;25.03.2022 08:00:00;71.15
25.03.2022 08:00:00;25.03.2022 09:00:00;109.97
25.03.2022 09:00:00;25.03.2022 10:00:00;114.91
25.03.2022 10:00:00;25.03.2022 11:00:00;100.04
25.03.2022 11:00:00;25.03.2022 12:00:00;100.03
25.03.2022 12:00:00;25.03.2022 13:00:00;57.99
25.03.2022 13:00:00;25.03.2022 14:00:00;18.54
25.03.2022 14:00:00;25.03.2022 15:00:00;30.45
25.03.2022 15:00:00;25.03.2022 16:00:00;31.86
25.03.2022 16:00:00;25.03.2022 17:00:00;30.03
25.03.2022 17:00:00;25.03.2022 18:00:00;27.82
25.03.2022 18:00:00;25.03.2022 19:00:00;31.16
25.03.2022 19:00:00;25.03.2022 20:00:00;40.35
25.03.2022 20:00:00;25.03.2022 21:00:00;21.95
25.03.2022 21:00:00;25.03.2022 22:00:00;12.96
25.03.2022 22:00:00;25.03.2022 23:00:00;11.1
25.03.2022 23:00:00;26.03.2022 00:00:00;8.85
26.03.2022 00:00:00;26.03.2022 01:00:00;7.62
26.03.2022 01:00:00;26.03.2022 02:00:00;8.16
26.03.2022 02:00:00;26.03.2022 03:00:00;7.14
26.03.2022 03:00:00;26.03.2022 04:00:00;5.22
26.03.2022 04:00:00;26.03.2022 05:00:00;4.59
26.03.2022 05:00:00;26.03.2022 06:00:00;5.94
26.03.2022 06:00:00;26.03.2022 07:00:00;6.8
26.03.2022 07:00:00;26.03.2022 08:00:00;7.9
26.03.2022 08:00:00;26.03.2022 09:00:00;9.5
26.03.2022 09:00:00;26.03.2022 10:00:00;10.4
26.03.2022 10:00:00;26.03.2022 11:00:00;10.5
26.03.2022 11:00:00;26.03.2022 12:00:00;11.14
26.03.2022 12:00:00;26.03.2022 13:00:00;11.14
